광역지자체,자치구,연월,주기,지표명,값,단위
경남,,2011-01,분기,경제활동참가율 (％),62.7,
경남,,2011-01,분기,고용률 (%),60.8,
경남,,2011-01,분기,비경제활동인구 (천명),986.2,
경남,,2011-01,분기,실업률 (％),3.1,
경남,,2011-01,분기,실업자 (천명),50.8,
경남,,2011-01,분기,취업자 (천명),1607.8,
경남,,2011-04,분기,15세이상인구 (천명),2654.8,
경남,,2011-04,분기,경제활동인구 (천명),1690.9,
경남,,2011-04,분기,경제활동참가율 (％),63.7,
경남,,2011-04,분기,고용률 (%),62.3,
경남,,2011-04,분기,비경제활동인구 (천명),963.9,
경남,,2011-04,분기,실업률 (％),2.2,
경남,,2011-04,분기,실업자 (천명),37,
경남,,2011-04,분기,취업자 (천명),1653.9,
경남,,2011-07,분기,15세이상인구 (천명),2662.9,
경남,,2011-07,분기,경제활동인구 (천명),1634.5,
경남,,2011-07,분기,경제활동참가율 (％),61.4,
경남,,2011-07,분기,고용률 (%),60.3,
경남,,2011-07,분기,비경제활동인구 (천명),1028.5,
경남,,2011-07,분기,실업률 (％),1.8,
경남,,2011-07,분기,실업자 (천명),29.9,
경남,,2011-07,분기,취업자 (천명),1604.6,
경남,,2011-10,분기,15세이상인구 (천명),2673.6,
경남,,2011-10,분기,경제활동인구 (천명),1629.5,
경남,,2011-10,분기,경제활동참가율 (％),60.9,
경남,,2011-10,분기,고용률 (%),59.9,
경남,,2011-10,분기,비경제활동인구 (천명),1044.1,
경남,,2011-10,분기,실업률 (％),1.8,
경남,,2011-10,분기,실업자 (천명),28.8,
경남,,2011-10,분기,취업자 (천명),1600.7,
경남,,2012-01,분기,15세이상인구 (천명),2680.8,
경남,,2012-01,분기,경제활동인구 (천명),1634.8,
경남,,2012-01,분기,경제활동참가율 (％),61,
경남,,2012-01,분기,고용률 (%),59.8,
경남,,2012-01,분기,비경제활동인구 (천명),1045.9,
경남,,2012-01,분기,실업률 (％),2,
경남,,2012-01,분기,실업자 (천명),32.1,
경남,,2012-01,분기,취업자 (천명),1602.7,
경남,,2012-04,분기,15세이상인구 (천명),2688.4,
경남,,2012-04,분기,경제활동인구 (천명),1674.3,
경남,,2012-04,분기,경제활동참가율 (％),62.3,
경남,,2012-04,분기,고용률 (%),61.2,
경남,,2012-04,분기,비경제활동인구 (천명),1014.1,
경남,,2012-04,분기,실업률 (％),1.7,
경남,,2012-04,분기,실업자 (천명),29,
경남,,2012-04,분기,취업자 (천명),1645.3,
경남,,2012-07,분기,15세이상인구 (천명),2694.6,
경남,,2012-07,분기,경제활동인구 (천명),1648.4,
경남,,2012-07,분기,경제활동참가율 (％),61.2,
경남,,2012-07,분기,고용률 (%),60.2,
경남,,2012-07,분기,비경제활동인구 (천명),1046.3,
경남,,2012-07,분기,실업률 (％),1.7,
경남,,2012-07,분기,실업자 (천명),27.4,
경남,,2012-07,분기,취업자 (천명),1621,
경남,,2012-10,분기,15세이상인구 (천명),2703.3,
경남,,2012-10,분기,경제활동인구 (천명),1603.5,
경남,,2012-10,분기,경제활동참가율 (％),59.3,
경남,,2012-10,분기,고용률 (%),58.3,
경남,,2012-10,분기,비경제활동인구 (천명),1099.8,
경남,,2012-10,분기,실업률 (％),1.7,
경남,,2012-10,분기,실업자 (천명),28,
경남,,2012-10,분기,취업자 (천명),1575.5,
경남,,2013-01,반기(구합산),15세이상인구 (천명),2711.3,
경남,,2013-01,반기(구합산),경제활동인구 (천명),1647.2,
경남,,2013-01,반기(구합산),비경제활동인구 (천명),1064.0,
경남,,2013-01,반기(구합산),실업자 (천명),32.4,
경남,,2013-01,반기(구합산),취업자 (천명),1615.0,
경남,,2013-07,반기(구합산),15세이상인구 (천명),2729.4,
경남,,2013-07,반기(구합산),경제활동인구 (천명),1669.6,
경남,,2013-07,반기(구합산),비경제활동인구 (천명),1059.9,
경남,,2013-07,반기(구합산),실업자 (천명),30.7,
경남,,2013-07,반기(구합산),취업자 (천명),1639.0,
경남,,2014-01,반기(구합산),15세이상인구 (천명),2749.9,
경남,,2014-01,반기(구합산),경제활동인구 (천명),1706.7,
경남,,2014-01,반기(구합산),비경제활동인구 (천명),1043.0,
경남,,2014-01,반기(구합산),실업자 (천명),34.5,
경남,,2014-01,반기(구합산),취업자 (천명),1672.3,
경남,,2014-07,반기(구합산),15세이상인구 (천명),2768.4,
경남,,2014-07,반기(구합산),경제활동인구 (천명),1703.1,
경남,,2014-07,반기(구합산),비경제활동인구 (천명),1065.5,
경남,,2014-07,반기(구합산),실업자 (천명),34.7,
경남,,2014-07,반기(구합산),취업자 (천명),1668.1,
경남,,2015-01,반기(구합산),15세이상인구 (천명),2786.0,
경남,,2015-01,반기(구합산),경제활동인구 (천명),1742.3,
경남,,2015-01,반기(구합산),비경제활동인구 (천명),1043.8,
경남,,2015-01,반기(구합산),실업자 (천명),40.6,
경남,,2015-01,반기(구합산),취업자 (천명),1701.7,
경남,,2015-07,반기(구합산),15세이상인구 (천명),2798.9,
경남,,2015-07,반기(구합산),경제활동인구 (천명),1732.1,
경남,,2015-07,반기(구합산),비경제활동인구 (천명),1067.0,
경남,,2015-07,반기(구합산),실업자 (천명),37.9,
경남,,2015-07,반기(구합산),취업자 (천명),1694.5,
경남,,2016-01,반기(구합산),15세이상인구 (천명),2808.3,
경남,,2016-01,반기(구합산),경제활동인구 (천명),1744.0,
경남,,2016-01,반기(구합산),비경제활동인구 (천명),1064.4,
경남,,2016-01,반기(구합산),실업자 (천명),50.7,
경남,,2016-01,반기(구합산),취업자 (천명),1693.4,
경남,,2016-07,반기(구합산),15세이상인구 (천명),2817.2,
경남,,2016-07,반기(구합산),경제활동인구 (천명),1754.0,
경남,,2016-07,반기(구합산),비경제활동인구 (천명),1063.5,
경남,,2016-07,반기(구합산),실업자 (천명),48.2,
경남,,2016-07,반기(구합산),취업자 (천명),1705.6,
경남,,2017-01,반기(구합산),15세이상인구 (천명),2826.3,
경남,,2017-01,반기(구합산),경제활동인구 (천명),1767.6,
경남,,2017-01,반기(구합산),비경제활동인구 (천명),1059.0,
경남,,2017-01,반기(구합산),실업자 (천명),48.0,
경남,,2017-01,반기(구합산),취업자 (천명),1719.4,
경남,,2017-07,반기(구합산),15세이상인구 (천명),2834.3,
경남,,2017-07,반기(구합산),경제활동인구 (천명),1743.1,
경남,,2017-07,반기(구합산),비경제활동인구 (천명),1091.2,
경남,,2017-07,반기(구합산),실업자 (천명),68.7,
경남,,2017-07,반기(구합산),취업자 (천명),1674.6,
경남,,2018-01,반기(구합산),15세이상인구 (천명),2841.4,
경남,,2018-01,반기(구합산),경제활동인구 (천명),1759.9,
경남,,2018-01,반기(구합산),비경제활동인구 (천명),1081.3,
경남,,2018-01,반기(구합산),실업자 (천명),65.1,
경남,,2018-01,반기(구합산),취업자 (천명),1694.6,
경남,,2018-07,반기(구합산),15세이상인구 (천명),2848.8,
경남,,2018-07,반기(구합산),경제활동인구 (천명),1779.2,
경남,,2018-07,반기(구합산),비경제활동인구 (천명),1069.6,
경남,,2018-07,반기(구합산),실업자 (천명),64.1,
경남,,2018-07,반기(구합산),취업자 (천명),1715.1,
경남,,2019-01,반기(구합산),15세이상인구 (천명),2852.8,
경남,,2019-01,반기(구합산),경제활동인구 (천명),1807.1,
경남,,2019-01,반기(구합산),비경제활동인구 (천명),1045.8,
경남,,2019-01,반기(구합산),실업자 (천명),77.4,
경남,,2019-01,반기(구합산),취업자 (천명),1730.1,
경남,,2019-07,반기(구합산),15세이상인구 (천명),2855.8,
경남,,2019-07,반기(구합산),경제활동인구 (천명),1782.8,
경남,,2019-07,반기(구합산),비경제활동인구 (천명),1073.2,
경남,,2019-07,반기(구합산),실업자 (천명),56.8,
경남,,2019-07,반기(구합산),취업자 (천명),1726.1,
경남,,2020-01,반기(구합산),15세이상인구 (천명),2853.2,
경남,,2020-01,반기(구합산),경제활동인구 (천명),1727.0,
경남,,2020-01,반기(구합산),비경제활동인구 (천명),1126.4,
경남,,2020-01,반기(구합산),실업자 (천명),68.3,
경남,,2020-01,반기(구합산),취업자 (천명),1658.5,
경남,,2020-07,반기(구합산),15세이상인구 (천명),2852.6,
경남,,2020-07,반기(구합산),경제활동인구 (천명),1763.8,
경남,,2020-07,반기(구합산),비경제활동인구 (천명),1088.8,
경남,,2020-07,반기(구합산),실업자 (천명),78.8,
경남,,2020-07,반기(구합산),취업자 (천명),1685.0,
경남,,2021-01,반기(구합산),15세이상인구 (천명),2854.6,
경남,,2021-01,반기(구합산),경제활동인구 (천명),1768.6,
경남,,2021-01,반기(구합산),비경제활동인구 (천명),1086.0,
경남,,2021-01,반기(구합산),실업자 (천명),62.4,
경남,,2021-01,반기(구합산),취업자 (천명),1706.6,
경남,,2021-07,반기(구합산),15세이상인구 (천명),2853.5,
경남,,2021-07,반기(구합산),경제활동인구 (천명),1772.0,
경남,,2021-07,반기(구합산),비경제활동인구 (천명),1081.4,
경남,,2021-07,반기(구합산),실업자 (천명),61.1,
경남,,2021-07,반기(구합산),취업자 (천명),1710.9,
경남,,2022-01,반기(구합산),15세이상인구 (천명),2853.4,
경남,,2022-01,반기(구합산),경제활동인구 (천명),1780.7,
경남,,2022-01,반기(구합산),비경제활동인구 (천명),1072.2,
경남,,2022-01,반기(구합산),실업자 (천명),56.8,
경남,,2022-01,반기(구합산),취업자 (천명),1723.8,
경남,,2022-07,반기(구합산),15세이상인구 (천명),2847.7,
경남,,2022-07,반기(구합산),경제활동인구 (천명),1796.3,
경남,,2022-07,반기(구합산),비경제활동인구 (천명),1051.5,
경남,,2022-07,반기(구합산),실업자 (천명),62.3,
경남,,2022-07,반기(구합산),취업자 (천명),1734.3,
경남,,2023-01,반기(구합산),15세이상인구 (천명),2841.9,
경남,,2023-01,반기(구합산),경제활동인구 (천명),1806.3,
경남,,2023-01,반기(구합산),비경제활동인구 (천명),1035.6,
경남,,2023-01,반기(구합산),실업자 (천명),49.8,
경남,,2023-01,반기(구합산),취업자 (천명),1756.5,
경남,,2023-07,반기(구합산),15세이상인구 (천명),2836.4,
경남,,2023-07,반기(구합산),경제활동인구 (천명),1825.3,
경남,,2023-07,반기(구합산),비경제활동인구 (천명),1011.4,
경남,,2023-07,반기(구합산),실업자 (천명),42.9,
경남,,2023-07,반기(구합산),취업자 (천명),1782.4,
경남,,2024-01,반기(구합산),15세이상인구 (천명),2830.9,
경남,,2024-01,반기(구합산),경제활동인구 (천명),1815.4,
경남,,2024-01,반기(구합산),비경제활동인구 (천명),1015.4,
경남,,2024-01,반기(구합산),실업자 (천명),43.9,
경남,,2024-01,반기(구합산),취업자 (천명),1771.7,
경남,,2024-07,반기(구합산),15세이상인구 (천명),2828.4,
경남,,2024-07,반기(구합산),경제활동인구 (천명),1807.5,
경남,,2024-07,반기(구합산),비경제활동인구 (천명),1021.1,
경남,,2024-07,반기(구합산),실업자 (천명),41.7,
경남,,2024-07,반기(구합산),취업자 (천명),1765.6,
경남,,2025-01,반기(구합산),15세이상인구 (천명),2837.7,
경남,,2025-01,반기(구합산),경제활동인구 (천명),1819.1,
경남,,2025-01,반기(구합산),비경제활동인구 (천명),1018.4,
경남,,2025-01,반기(구합산),실업자 (천명),40.1,
경남,,2025-01,반기(구합산),취업자 (천명),1778.8,
경남,,2025-07,반기(구합산),15세이상인구 (천명),2844.5,
경남,,2025-07,반기(구합산),경제활동인구 (천명),1828.7,
경남,,2025-07,반기(구합산),비경제활동인구 (천명),1015.7,
경남,,2025-07,반기(구합산),실업자 (천명),42.3,
경남,,2025-07,반기(구합산),취업자 (천명),1786.4,
경남,,2026-01,반기(구합산),15세이상인구 (천명),2853.6,
경남,,2026-01,반기(구합산),경제활동인구 (천명),1842.1,
경남,,2026-01,반기(구합산),비경제활동인구 (천명),1011.0,
경남,,2026-01,반기(구합산),실업자 (천명),38.6,
경남,,2026-01,반기(구합산),취업자 (천명),1803.8,
경북,,2008-01,연간,15세이상인구 (천명),2174.4,
경북,,2008-01,연간,경제활동인구 (천명),1439.7,
경북,,2008-01,연간,경제활동참가율 (％),66.2,
경북,,2008-01,연간,고용률 (%),64.9,
경북,,2008-01,연간,비경제활동인구 (천명),734.7,
경북,,2008-01,연간,실업률 (％),2,
경북,,2008-01,연간,실업자 (천명),29.1,
경북,,2008-01,연간,취업자 (천명),1410.5,
경북,,2009-01,연간,15세이상인구 (천명),2186.5,
경북,,2009-01,연간,경제활동인구 (천명),1421,
경북,,2009-01,연간,경제활동참가율 (％),65,
경북,,2009-01,연간,고용률 (%),63.3,
경북,,2009-01,연간,비경제활동인구 (천명),765.5,
경북,,2009-01,연간,실업률 (％),2.6,
경북,,2009-01,연간,실업자 (천명),36.4,
경북,,2009-01,연간,취업자 (천명),1384.6,
경북,,2010-01,연간,15세이상인구 (천명),2202.2,
경북,,2010-01,연간,경제활동인구 (천명),1437.7,
경북,,2010-01,연간,경제활동참가율 (％),65.3,
경북,,2010-01,연간,고용률 (%),63.7,
경북,,2010-01,연간,비경제활동인구 (천명),764.5,
경북,,2010-01,연간,실업률 (％),2.4,
경북,,2010-01,연간,실업자 (천명),35.1,
경북,,2010-01,연간,취업자 (천명),1402.6,
경북,,2011-01,분기,15세이상인구 (천명),2215.6,
경북,,2011-01,분기,경제활동인구 (천명),1391.1,
경북,,2011-01,분기,경제활동참가율 (％),62.8,
경북,,2011-01,분기,고용률 (%),60.4,
경북,,2011-01,분기,비경제활동인구 (천명),824.5,
경북,,2011-01,분기,실업률 (％),3.8,
경북,,2011-01,분기,실업자 (천명),52.2,
경북,,2011-01,분기,취업자 (천명),1338.9,
경북,,2011-04,분기,15세이상인구 (천명),2221.2,
경북,,2011-04,분기,경제활동인구 (천명),1462.8,
경북,,2011-04,분기,경제활동참가율 (％),65.9,
경북,,2011-04,분기,고용률 (%),64,
경북,,2011-04,분기,비경제활동인구 (천명),758.4,
경북,,2011-04,분기,실업률 (％),2.8,
경북,,2011-04,분기,실업자 (천명),41.2,
경북,,2011-04,분기,취업자 (천명),1421.6,
경북,,2011-07,분기,15세이상인구 (천명),2226.1,
경북,,2011-07,분기,경제활동인구 (천명),1433.4,
경북,,2011-07,분기,경제활동참가율 (％),64.4,
경북,,2011-07,분기,고용률 (%),63,
경북,,2011-07,분기,비경제활동인구 (천명),792.7,
경북,,2011-07,분기,실업률 (％),2.1,
경북,,2011-07,분기,실업자 (천명),30.7,
경북,,2011-07,분기,취업자 (천명),1402.7,
경북,,2011-10,분기,15세이상인구 (천명),2233.1,
경북,,2011-10,분기,경제활동인구 (천명),1356.8,
경북,,2011-10,분기,경제활동참가율 (％),60.8,
경북,,2011-10,분기,고용률 (%),59.5,
경북,,2011-10,분기,비경제활동인구 (천명),876.3,
경북,,2011-10,분기,실업률 (％),2,
경북,,2011-10,분기,실업자 (천명),27,
경북,,2011-10,분기,취업자 (천명),1329.8,
경북,,2012-01,분기,15세이상인구 (천명),2237.5,
경북,,2012-01,분기,경제활동인구 (천명),1409.6,
경북,,2012-01,분기,경제활동참가율 (％),63,
경북,,2012-01,분기,고용률 (%),61.3,
경북,,2012-01,분기,비경제활동인구 (천명),827.8,
경북,,2012-01,분기,실업률 (％),2.8,
경북,,2012-01,분기,실업자 (천명),38.8,
경북,,2012-01,분기,취업자 (천명),1370.8,
경북,,2012-04,분기,15세이상인구 (천명),2242.2,
경북,,2012-04,분기,경제활동인구 (천명),1475.7,
경북,,2012-04,분기,경제활동참가율 (％),65.8,
경북,,2012-04,분기,고용률 (%),63.9,
경북,,2012-04,분기,비경제활동인구 (천명),766.5,
경북,,2012-04,분기,실업률 (％),2.9,
경북,,2012-04,분기,실업자 (천명),42.4,
경북,,2012-04,분기,취업자 (천명),1433.3,
경북,,2012-07,분기,15세이상인구 (천명),2245.9,
경북,,2012-07,분기,경제활동인구 (천명),1467.8,
경북,,2012-07,분기,경제활동참가율 (％),65.4,
경북,,2012-07,분기,고용률 (%),63.6,
경북,,2012-07,분기,비경제활동인구 (천명),778.1,
경북,,2012-07,분기,실업률 (％),2.7,
경북,,2012-07,분기,실업자 (천명),39.2,
경북,,2012-07,분기,취업자 (천명),1428.6,
경북,,2012-10,분기,15세이상인구 (천명),2251.5,
경북,,2012-10,분기,경제활동인구 (천명),1375.5,
