광역지자체,자치구,연월,세대수
서울,송파구,2025-04,286913
서울,송파구,2025-05,286760
서울,송파구,2025-06,286908
서울,송파구,2025-07,286820
서울,송파구,2025-08,286816
서울,송파구,2025-09,286836
서울,송파구,2025-10,286553
서울,송파구,2025-11,286158
서울,송파구,2025-12,285903
서울,송파구,2026-01,287021
서울,송파구,2026-02,288403
서울,송파구,2026-03,289170
서울,송파구,2026-04,289554
서울,송파구,2026-05,289762
서울,송파구,2026-06,289693
서울,송파구,2026-07,289569
서울,송파구,2026-08,289460
서울,양천구,2011-01,183584
서울,양천구,2011-02,183423
서울,양천구,2011-03,182998
서울,양천구,2011-04,182659
서울,양천구,2011-05,182425
서울,양천구,2011-06,182311
서울,양천구,2011-07,182587
서울,양천구,2011-08,182927
서울,양천구,2011-09,183031
서울,양천구,2011-10,183015
서울,양천구,2011-11,182824
서울,양천구,2011-12,182677
서울,양천구,2012-01,182605
서울,양천구,2012-02,182533
서울,양천구,2012-03,182324
서울,양천구,2012-04,182217
서울,양천구,2012-05,182146
서울,양천구,2012-06,181926
서울,양천구,2012-07,181786
서울,양천구,2012-08,181642
서울,양천구,2012-09,181511
서울,양천구,2012-10,181309
서울,양천구,2012-11,181227
서울,양천구,2012-12,181135
서울,양천구,2013-01,181175
서울,양천구,2013-02,181185
서울,양천구,2013-03,181080
서울,양천구,2013-04,180982
서울,양천구,2013-05,180851
서울,양천구,2013-06,180816
서울,양천구,2013-07,180607
서울,양천구,2013-08,180586
서울,양천구,2013-09,180573
서울,양천구,2013-10,180619
서울,양천구,2013-11,180538
서울,양천구,2013-12,180443
서울,양천구,2014-01,180261
서울,양천구,2014-02,180255
서울,양천구,2014-03,180202
서울,양천구,2014-04,180167
서울,양천구,2014-05,180075
서울,양천구,2014-06,179831
서울,양천구,2014-07,179572
서울,양천구,2014-08,179410
서울,양천구,2014-09,179314
서울,양천구,2014-10,179207
서울,양천구,2014-11,179200
서울,양천구,2014-12,179069
서울,양천구,2015-01,179209
서울,양천구,2015-02,179334
서울,양천구,2015-03,179389
서울,양천구,2015-04,179375
서울,양천구,2015-05,179343
서울,양천구,2015-06,179315
서울,양천구,2015-07,179565
서울,양천구,2015-08,179641
서울,양천구,2015-09,179640
서울,양천구,2015-10,179619
서울,양천구,2015-11,179712
서울,양천구,2015-12,179512
서울,양천구,2016-01,179409
서울,양천구,2016-02,179283
서울,양천구,2016-03,179008
서울,양천구,2016-04,178811
서울,양천구,2016-05,178723
서울,양천구,2016-06,178783
서울,양천구,2016-07,178813
서울,양천구,2016-08,178831
서울,양천구,2016-09,178742
서울,양천구,2016-10,178417
서울,양천구,2016-11,177820
서울,양천구,2016-12,177434
서울,양천구,2017-01,177297
서울,양천구,2017-02,177161
서울,양천구,2017-03,176921
서울,양천구,2017-04,176886
서울,양천구,2017-05,176785
서울,양천구,2017-06,176861
서울,양천구,2017-07,176913
서울,양천구,2017-08,176892
서울,양천구,2017-09,176811
서울,양천구,2017-10,176796
서울,양천구,2017-11,176699
서울,양천구,2017-12,176649
서울,양천구,2018-01,176650
서울,양천구,2018-02,176725
서울,양천구,2018-03,176559
서울,양천구,2018-04,176452
서울,양천구,2018-05,176350
서울,양천구,2018-06,176234
서울,양천구,2018-07,176284
서울,양천구,2018-08,176380
서울,양천구,2018-09,176598
서울,양천구,2018-10,176598
서울,양천구,2018-11,176574
서울,양천구,2018-12,176498
서울,양천구,2019-01,176516
서울,양천구,2019-02,176620
서울,양천구,2019-03,176680
서울,양천구,2019-04,176793
서울,양천구,2019-05,176990
서울,양천구,2019-06,177045
서울,양천구,2019-07,177197
서울,양천구,2019-08,177361
서울,양천구,2019-09,177339
서울,양천구,2019-10,177244
서울,양천구,2019-11,177212
서울,양천구,2019-12,177256
서울,양천구,2020-01,177326
서울,양천구,2020-02,177425
서울,양천구,2020-03,177436
서울,양천구,2020-04,178257
서울,양천구,2020-05,179177
서울,양천구,2020-06,179677
서울,양천구,2020-07,179959
서울,양천구,2020-08,180185
서울,양천구,2020-09,180309
서울,양천구,2020-10,180410
서울,양천구,2020-11,180534
서울,양천구,2020-12,180633
서울,양천구,2021-01,180677
서울,양천구,2021-02,181363
서울,양천구,2021-03,180682
서울,양천구,2021-04,180783
서울,양천구,2021-05,180961
서울,양천구,2021-06,181012
서울,양천구,2021-07,181098
서울,양천구,2021-08,181191
서울,양천구,2021-09,181281
서울,양천구,2021-10,181434
서울,양천구,2021-11,181439
서울,양천구,2021-12,181404
서울,양천구,2022-01,181482
서울,양천구,2022-02,181603
서울,양천구,2022-03,181765
서울,양천구,2022-04,181921
서울,양천구,2022-05,181921
서울,양천구,2022-06,181987
서울,양천구,2022-07,182095
서울,양천구,2022-08,182220
서울,양천구,2022-09,181353
서울,양천구,2022-10,181370
서울,양천구,2022-11,181335
서울,양천구,2022-12,181187
서울,양천구,2023-01,181189
서울,양천구,2023-02,181177
서울,양천구,2023-03,181072
서울,양천구,2023-04,181057
서울,양천구,2023-05,181169
서울,양천구,2023-06,181210
서울,양천구,2023-07,181264
서울,양천구,2023-08,181139
서울,양천구,2023-09,181072
서울,양천구,2023-10,181038
서울,양천구,2023-11,180794
서울,양천구,2023-12,180695
서울,양천구,2024-01,180615
서울,양천구,2024-02,180685
서울,양천구,2024-03,180619
서울,양천구,2024-04,180585
서울,양천구,2024-05,180672
서울,양천구,2024-06,180679
서울,양천구,2024-07,180617
서울,양천구,2024-08,180629
서울,양천구,2024-09,180600
서울,양천구,2024-10,180500
서울,양천구,2024-11,180315
서울,양천구,2024-12,180209
서울,양천구,2025-01,180118
서울,양천구,2025-02,180148
서울,양천구,2025-03,180133
서울,양천구,2025-04,180143
서울,양천구,2025-05,180126
서울,양천구,2025-06,180103
서울,양천구,2025-07,180031
서울,양천구,2025-08,180011
서울,양천구,2025-09,179924
서울,양천구,2025-10,179859
서울,양천구,2025-11,179694
서울,양천구,2025-12,179514
서울,양천구,2026-01,179437
서울,양천구,2026-02,179618
서울,양천구,2026-03,179554
서울,양천구,2026-04,179462
서울,양천구,2026-05,179341
서울,양천구,2026-06,179105
서울,양천구,2026-07,178893
서울,양천구,2026-08,178800
서울,영등포구,2011-01,171783
서울,영등포구,2011-02,171910
서울,영등포구,2011-03,171985
서울,영등포구,2011-04,171958
서울,영등포구,2011-05,171816
서울,영등포구,2011-06,171307
서울,영등포구,2011-07,170866
서울,영등포구,2011-08,170282
서울,영등포구,2011-09,169967
서울,영등포구,2011-10,169535
서울,영등포구,2011-11,169096
서울,영등포구,2011-12,168850
서울,영등포구,2012-01,168796
서울,영등포구,2012-02,168804
서울,영등포구,2012-03,168642
서울,영등포구,2012-04,168469
서울,영등포구,2012-05,168255
서울,영등포구,2012-06,168092
서울,영등포구,2012-07,168020
서울,영등포구,2012-08,167937
서울,영등포구,2012-09,167909
서울,영등포구,2012-10,167835
서울,영등포구,2012-11,167666
서울,영등포구,2012-12,167685
서울,영등포구,2013-01,167833
서울,영등포구,2013-02,167985
서울,영등포구,2013-03,168126
서울,영등포구,2013-04,168217
서울,영등포구,2013-05,168208
서울,영등포구,2013-06,168096
서울,영등포구,2013-07,168074
서울,영등포구,2013-08,168088
서울,영등포구,2013-09,167979
서울,영등포구,2013-10,167999
서울,영등포구,2013-11,167959
서울,영등포구,2013-12,167761
서울,영등포구,2014-01,167768
서울,영등포구,2014-02,167958
서울,영등포구,2014-03,168149
서울,영등포구,2014-04,168268
서울,영등포구,2014-05,168285
서울,영등포구,2014-06,168379
서울,영등포구,2014-07,168339
서울,영등포구,2014-08,168316
서울,영등포구,2014-09,168276
서울,영등포구,2014-10,168213
서울,영등포구,2014-11,168089
서울,영등포구,2014-12,168100
서울,영등포구,2015-01,168362
서울,영등포구,2015-02,168584
서울,영등포구,2015-03,168706
서울,영등포구,2015-04,168672
서울,영등포구,2015-05,168521
서울,영등포구,2015-06,168314
서울,영등포구,2015-07,168244
서울,영등포구,2015-08,168198
서울,영등포구,2015-09,168104
서울,영등포구,2015-10,167886
서울,영등포구,2015-11,167892
서울,영등포구,2015-12,167863
서울,영등포구,2016-01,168075
서울,영등포구,2016-02,168207
서울,영등포구,2016-03,168222
서울,영등포구,2016-04,168219
서울,영등포구,2016-05,168111
서울,영등포구,2016-06,167863
서울,영등포구,2016-07,167576
서울,영등포구,2016-08,167150
서울,영등포구,2016-09,166661
서울,영등포구,2016-10,166305
서울,영등포구,2016-11,166020
서울,영등포구,2016-12,165729
서울,영등포구,2017-01,165744
서울,영등포구,2017-02,165773
서울,영등포구,2017-03,165462
서울,영등포구,2017-04,165480
서울,영등포구,2017-05,166005
서울,영등포구,2017-06,166252
서울,영등포구,2017-07,166382
서울,영등포구,2017-08,166453
서울,영등포구,2017-09,166733
서울,영등포구,2017-10,166999
서울,영등포구,2017-11,167255
서울,영등포구,2017-12,167355
서울,영등포구,2018-01,167854
서울,영등포구,2018-02,168381
서울,영등포구,2018-03,168784
서울,영등포구,2018-04,169083
서울,영등포구,2018-05,169220
서울,영등포구,2018-06,169264
서울,영등포구,2018-07,169466
서울,영등포구,2018-08,169867
서울,영등포구,2018-09,170208
서울,영등포구,2018-10,170504
서울,영등포구,2018-11,170693
서울,영등포구,2018-12,171085
서울,영등포구,2019-01,171649
서울,영등포구,2019-02,172358
서울,영등포구,2019-03,172828
서울,영등포구,2019-04,173116
서울,영등포구,2019-05,173503
서울,영등포구,2019-06,173701
서울,영등포구,2019-07,173940
서울,영등포구,2019-08,174098
서울,영등포구,2019-09,174309
서울,영등포구,2019-10,174440
서울,영등포구,2019-11,174494
서울,영등포구,2019-12,174806
서울,영등포구,2020-01,175237
서울,영등포구,2020-02,176625
서울,영등포구,2020-03,177743
서울,영등포구,2020-04,178323
서울,영등포구,2020-05,179007
서울,영등포구,2020-06,179787
서울,영등포구,2020-07,180574
서울,영등포구,2020-08,181469
서울,영등포구,2020-09,182087
서울,영등포구,2020-10,182917
서울,영등포구,2020-11,183790
서울,영등포구,2020-12,184714
서울,영등포구,2021-01,185331
서울,영등포구,2021-02,185969
서울,영등포구,2021-03,184133
서울,영등포구,2021-04,184525
서울,영등포구,2021-05,184824
서울,영등포구,2021-06,185025
서울,영등포구,2021-07,185467
서울,영등포구,2021-08,186135
서울,영등포구,2021-09,186360
서울,영등포구,2021-10,186585
서울,영등포구,2021-11,186774
서울,영등포구,2021-12,187020
서울,영등포구,2022-01,187375
서울,영등포구,2022-02,187834
서울,영등포구,2022-03,188193
서울,영등포구,2022-04,188377
서울,영등포구,2022-05,188506
서울,영등포구,2022-06,188759
서울,영등포구,2022-07,189037
서울,영등포구,2022-08,189541
서울,영등포구,2022-09,188768
서울,영등포구,2022-10,188734
서울,영등포구,2022-11,188756
서울,영등포구,2022-12,188832
서울,영등포구,2023-01,189396
서울,영등포구,2023-02,189857
서울,영등포구,2023-03,190252
서울,영등포구,2023-04,190393
서울,영등포구,2023-05,190437
서울,영등포구,2023-06,190482
서울,영등포구,2023-07,190531
서울,영등포구,2023-08,190508
서울,영등포구,2023-09,190761
서울,영등포구,2023-10,190702
서울,영등포구,2023-11,190604
서울,영등포구,2023-12,190737
서울,영등포구,2024-01,191005
서울,영등포구,2024-02,191437
서울,영등포구,2024-03,191709
서울,영등포구,2024-04,191856
서울,영등포구,2024-05,191913
서울,영등포구,2024-06,192064
서울,영등포구,2024-07,192168
서울,영등포구,2024-08,192178
서울,영등포구,2024-09,192189
서울,영등포구,2024-10,191983
서울,영등포구,2024-11,192241
서울,영등포구,2024-12,192199
서울,영등포구,2025-01,192170
서울,영등포구,2025-02,192415
서울,영등포구,2025-03,192568
서울,영등포구,2025-04,192658
서울,영등포구,2025-05,192688
서울,영등포구,2025-06,192746
서울,영등포구,2025-07,192709
서울,영등포구,2025-08,192738
서울,영등포구,2025-09,192641
서울,영등포구,2025-10,192505
서울,영등포구,2025-11,192438
서울,영등포구,2025-12,192407
서울,영등포구,2026-01,192541
서울,영등포구,2026-02,192779
서울,영등포구,2026-03,193000
서울,영등포구,2026-04,193339
서울,영등포구,2026-05,193542
서울,영등포구,2026-06,193619
서울,영등포구,2026-07,193574
서울,영등포구,2026-08,193589
서울,용산구,2011-01,113154
서울,용산구,2011-02,113151
서울,용산구,2011-03,113264
서울,용산구,2011-04,113255
서울,용산구,2011-05,113412
서울,용산구,2011-06,113330
서울,용산구,2011-07,113262
서울,용산구,2011-08,113111
서울,용산구,2011-09,112969
서울,용산구,2011-10,112861
서울,용산구,2011-11,112718
서울,용산구,2011-12,112617
서울,용산구,2012-01,112510
서울,용산구,2012-02,112338
서울,용산구,2012-03,112049
서울,용산구,2012-04,111777
서울,용산구,2012-05,111611
서울,용산구,2012-06,111459
서울,용산구,2012-07,111354
서울,용산구,2012-08,111313
서울,용산구,2012-09,111222
서울,용산구,2012-10,111016
서울,용산구,2012-11,110870
서울,용산구,2012-12,110706
서울,용산구,2013-01,110665
서울,용산구,2013-02,110588
서울,용산구,2013-03,110479
서울,용산구,2013-04,110329
서울,용산구,2013-05,110226
서울,용산구,2013-06,110126
서울,용산구,2013-07,110003
서울,용산구,2013-08,109887
서울,용산구,2013-09,109741
서울,용산구,2013-10,109669
서울,용산구,2013-11,109500
서울,용산구,2013-12,109361
서울,용산구,2014-01,109406
서울,용산구,2014-02,109554
서울,용산구,2014-03,109487
서울,용산구,2014-04,109244
서울,용산구,2014-05,109189
서울,용산구,2014-06,109019
서울,용산구,2014-07,108896
서울,용산구,2014-08,108796
서울,용산구,2014-09,108694
서울,용산구,2014-10,108522
서울,용산구,2014-11,108448
서울,용산구,2014-12,108429
서울,용산구,2015-01,108480
서울,용산구,2015-02,108524
서울,용산구,2015-03,108506
서울,용산구,2015-04,108357
서울,용산구,2015-05,108257
서울,용산구,2015-06,108138
서울,용산구,2015-07,108077
서울,용산구,2015-08,107934
서울,용산구,2015-09,107827
서울,용산구,2015-10,107641
서울,용산구,2015-11,107639
서울,용산구,2015-12,107512
